edge_id,from_id,from_name,from_label,to_id,to_name,to_label,type,score,note,properties_json
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241596,cam_z7,Z 7,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869372,cam_z7,Z 7,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847164,cam_z7,Z 7,CameraModel,brand_nikon,尼康,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613820,cam_z7,Z 7,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,92,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102712,cam_z7m2,Z 7II,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395171,cam_z7m2,Z 7II,CameraModel,lens_n1430,NIKKOR Z 14-30mm f/4 S,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241592,cam_z7m2,Z 7II,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869368,cam_z7m2,Z 7II,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847160,cam_z7m2,Z 7II,CameraModel,brand_nikon,尼康,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613816,cam_z7m2,Z 7II,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,96,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102548,cam_z8,Z 8,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709923,cam_z8,Z 8,CameraModel,lens_n1430,NIKKOR Z 14-30mm f/4 S,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709925,cam_z8,Z 8,CameraModel,lens_n180600,NIKKOR Z 180-600mm f/5.6-6.3 VR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395172,cam_z8,Z 8,CameraModel,lens_n24120,NIKKOR Z 24-120mm f/4 S,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474772,cam_z8,Z 8,CameraModel,lens_n2470,NIKKOR Z 24-70mm f/2.8 S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845268,cam_z8,Z 8,CameraModel,lens_n50,NIKKOR Z 50mm f/1.2 S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160020,cam_z8,Z 8,CameraModel,lens_n70200,NIKKOR Z 70-200mm f/2.8 VR S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395170,cam_z8,Z 8,CameraModel,lens_n85f18,NIKKOR Z 85mm f/1.8 S,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152924803141730324,cam_z8,Z 8,CameraModel,comp_expeed_7,EXPEED 7,Component,EQUIPPED_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241428,cam_z8,Z 8,CameraModel,reason_lens_ecosystem,镜头生态完善,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6926545022988845119,cam_z8,Z 8,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606846996,cam_z8,Z 8,CameraModel,brand_nikon,尼康,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613652,cam_z8,Z 8,CameraModel,use_professional,商业专业拍摄,UseCase,SUITABLE_FOR,92,高端全画幅，性能接近旗舰,"{""note"": ""高端全画幅，性能接近旗舰"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155177702467043349,cam_z9,Z 9,CameraModel,index_20fps,20fps 连拍速度,ParameterIndex,ACHIEVES_INDEX,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157429502280728597,cam_z9,Z 9,CameraModel,index_30fps,30fps 连拍速度,ParameterIndex,ACHIEVES_INDEX,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152925902653358101,cam_z9,Z 9,CameraModel,index_8k30p,8K 30p 视频规格,ParameterIndex,ACHIEVES_INDEX,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102549,cam_z9,Z 9,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395173,cam_z9,Z 9,CameraModel,lens_n180600,NIKKOR Z 180-600mm f/5.6-6.3 VR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474773,cam_z9,Z 9,CameraModel,lens_n2470,NIKKOR Z 24-70mm f/2.8 S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845269,cam_z9,Z 9,CameraModel,lens_n50,NIKKOR Z 50mm f/1.2 S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160021,cam_z9,Z 9,CameraModel,lens_n70200,NIKKOR Z 70-200mm f/2.8 VR S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152924803141730325,cam_z9,Z 9,CameraModel,comp_expeed_7,EXPEED 7,Component,EQUIPPED_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919788524036161603,cam_z9,Z 9,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6928796822802530367,cam_z9,Z 9,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606846997,cam_z9,Z 9,CameraModel,brand_nikon,尼康,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919787424524533819,cam_z9,Z 9,CameraModel,use_professional,商业专业拍摄,UseCase,SUITABLE_FOR,96,旗舰定位，适合商业和专业拍摄,"{""note"": ""旗舰定位，适合商业和专业拍摄"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613653,cam_z9,Z 9,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,94,旗舰机身，支持高速连拍和8K规格,"{""note"": ""旗舰机身，支持高速连拍和8K规格"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102550,cam_zf,Z f,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1159678003559530518,cam_zf,Z f,CameraModel,lens_n24120,NIKKOR Z 24-120mm f/4 S,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474774,cam_zf,Z f,CameraModel,lens_n2470,NIKKOR Z 24-70mm f/2.8 S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709921,cam_zf,Z f,CameraModel,lens_n35f18,NIKKOR Z 35mm f/1.8 S,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709926,cam_zf,Z f,CameraModel,lens_n40f2,NIKKOR Z 40mm f/2,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845270,cam_zf,Z f,CameraModel,lens_n50,NIKKOR Z 50mm f/1.2 S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160022,cam_zf,Z f,CameraModel,lens_n70200,NIKKOR Z 70-200mm f/2.8 VR S,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241430,cam_zf,Z f,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6926545022988845118,cam_zf,Z f,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606846998,cam_zf,Z f,CameraModel,brand_nikon,尼康,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613654,cam_zf,Z f,CameraModel,use_portrait,人像摄影,UseCase,SUITABLE_FOR,84,全画幅复古机身，适合人像和日常创作,"{""note"": ""全画幅复古机身，适合人像和日常创作"", ""score"": 84}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102715,cam_zfc,Z fc,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241595,cam_zfc,Z fc,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869371,cam_zfc,Z fc,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847163,cam_zfc,Z fc,CameraModel,brand_nikon,尼康,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613819,cam_zfc,Z fc,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,93,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 93}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102706,cam_zv1m2,ZV-1 II,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241586,cam_zv1m2,ZV-1 II,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869362,cam_zv1m2,ZV-1 II,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847154,cam_zv1m2,ZV-1 II,CameraModel,brand_sony,索尼,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613810,cam_zv1m2,ZV-1 II,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,94,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102770,cam_zve10,ZV-E10,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474994,cam_zve10,ZV-E10,CameraModel,lens_s1650p,E PZ 16-50mm F3.5-5.6 OSS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160242,cam_zve10,ZV-E10,CameraModel,lens_s18135,E 18-135mm F3.5-5.6 OSS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919788524036161605,cam_zve10,ZV-E10,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6924292123663532098,cam_zve10,ZV-E10,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6928796822802530364,cam_zve10,ZV-E10,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847218,cam_zve10,ZV-E10,CameraModel,brand_sony,索尼,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613874,cam_zve10,ZV-E10,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,96,价格友好，适合新手视频入门,"{""note"": ""价格友好，适合新手视频入门"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917535624710848658,cam_zve10,ZV-E10,CameraModel,use_live,直播带货,UseCase,SUITABLE_FOR,92,Vlog和直播入门友好,"{""note"": ""Vlog和直播入门友好"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919787424524533907,cam_zve10,ZV-E10,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,78,轻便便宜适合日常扫街,"{""note"": ""轻便便宜适合日常扫街"", ""score"": 78}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299122,cam_zve10,ZV-E10,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,94,Vlog定位明确,"{""note"": ""Vlog定位明确"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102598,cam_zve10m2,ZV-E10 II,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474822,cam_zve10m2,ZV-E10 II,CameraModel,lens_s1650p,E PZ 16-50mm F3.5-5.6 OSS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160070,cam_zve10m2,ZV-E10 II,CameraModel,lens_s18135,E 18-135mm F3.5-5.6 OSS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6926543923477217346,cam_zve10m2,ZV-E10 II,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6922041423361474621,cam_zve10m2,ZV-E10 II,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847046,cam_zve10m2,ZV-E10 II,CameraModel,brand_sony,索尼,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298950,cam_zve10m2,ZV-E10 II,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,88,操作简单适合入门,"{""note"": ""操作简单适合入门"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613702,cam_zve10m2,ZV-E10 II,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,96,新一代视频入门机,"{""note"": ""新一代视频入门机"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030558,lens_c100500,RF 100-500mm F4.5-7.1 L IS USM,Lens,use_sports,体育生态摄影,UseCase,LENS_SUITABLE_FOR,88,生态体育长焦,"{""note"": ""生态体育长焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847262,lens_c100500,RF 100-500mm F4.5-7.1 L IS USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030557,lens_c1535,RF 15-35mm F2.8 L IS USM,Lens,use_landscape,风光摄影,UseCase,LENS_SUITABLE_FOR,88,风光视频广角大三元,"{""note"": ""风光视频广角大三元"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715805,lens_c1535,RF 15-35mm F2.8 L IS USM,Lens,use_video,视频创作,UseCase,LENS_SUITABLE_FOR,88,风光视频广角大三元,"{""note"": ""风光视频广角大三元"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847261,lens_c1535,RF 15-35mm F2.8 L IS USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847065,lens_c18150,RF-S 18-150mm F3.5-6.3 IS STM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847064,lens_c1845,RF-S 18-45mm F4.5-6.3 IS STM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847066,lens_c24105,RF 24-105mm F4-7.1 IS STM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847008,lens_c2470,RF 24-70mm F2.8 L IS USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030559,lens_c2870,RF 28-70mm F2 L USM,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,高端人像商业标准变焦,"{""note"": ""高端人像商业标准变焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715807,lens_c2870,RF 28-70mm F2 L USM,Lens,use_studio,商业棚拍,UseCase,LENS_SUITABLE_FOR,88,高端人像商业标准变焦,"{""note"": ""高端人像商业标准变焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847263,lens_c2870,RF 28-70mm F2 L USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715803,lens_c3518,RF 35mm F1.8 MACRO IS STM,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,轻便人文街拍定焦,"{""note"": ""轻便人文街拍定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030555,lens_c3518,RF 35mm F1.8 MACRO IS STM,Lens,use_street,街拍扫街,UseCase,LENS_SUITABLE_FOR,88,轻便人文街拍定焦,"{""note"": ""轻便人文街拍定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847259,lens_c3518,RF 35mm F1.8 MACRO IS STM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847010,lens_c50,RF 50mm F1.2 L USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030560,lens_c5018,RF 50mm F1.8 STM,Lens,use_beginner,入门学习,UseCase,LENS_SUITABLE_FOR,88,入门人像小痰盂,"{""note"": ""入门人像小痰盂"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715808,lens_c5018,RF 50mm F1.8 STM,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,入门人像小痰盂,"{""note"": ""入门人像小痰盂"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847264,lens_c5018,RF 50mm F1.8 STM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847009,lens_c70200,RF 70-200mm F2.8 L IS USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030556,lens_c8512,RF 85mm F1.2 L USM,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,高端人像定焦,"{""note"": ""高端人像定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847260,lens_c8512,RF 85mm F1.2 L USM,Lens,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030570,lens_f1024,XF 10-24mm F4 R OIS WR,Lens,use_landscape,风光摄影,UseCase,LENS_SUITABLE_FOR,88,风光旅行广角,"{""note"": ""风光旅行广角"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715818,lens_f1024,XF 10-24mm F4 R OIS WR,Lens,use_travel,旅行随拍,UseCase,LENS_SUITABLE_FOR,88,风光旅行广角,"{""note"": ""风光旅行广角"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847274,lens_f1024,XF 10-24mm F4 R OIS WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847072,lens_f1545,XC 15-45mm F3.5-5.6 OIS PZ,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847071,lens_f1650,XF 16-50mm F2.8-4.8 R LM WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847014,lens_f1655,XF 16-55mm F2.8 R LM WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847015,lens_f1855,XF 18-55mm F2.8-4 R LM OIS,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030567,lens_f23f2,XF 23mm F2 R WR,Lens,use_street,街拍扫街,UseCase,LENS_SUITABLE_FOR,88,街拍人文定焦,"{""note"": ""街拍人文定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847271,lens_f23f2,XF 23mm F2 R WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715816,lens_f35f2,XF 35mm F2 R WR,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,小巧人像街拍定焦,"{""note"": ""小巧人像街拍定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030568,lens_f35f2,XF 35mm F2 R WR,Lens,use_street,街拍扫街,UseCase,LENS_SUITABLE_FOR,88,小巧人像街拍定焦,"{""note"": ""小巧人像街拍定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847272,lens_f35f2,XF 35mm F2 R WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030571,lens_f50140,XF 50-140mm F2.8 R LM OIS WR,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,人像活动长焦,"{""note"": ""人像活动长焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715819,lens_f50140,XF 50-140mm F2.8 R LM OIS WR,Lens,use_sports,体育生态摄影,UseCase,LENS_SUITABLE_FOR,88,人像活动长焦,"{""note"": ""人像活动长焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847275,lens_f50140,XF 50-140mm F2.8 R LM OIS WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030569,lens_f56f12,XF 56mm F1.2 R WR,Lens,use_portrait,人像摄影,UseCase,LENS_SUITABLE_FOR,88,富士高端人像定焦,"{""note"": ""富士高端人像定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847273,lens_f56f12,XF 56mm F1.2 R WR,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847070,lens_fxc35,XC 35mm F2,Lens,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715826,lens_h_xcd45p,XCD 45mm F4 P,Lens,use_landscape,风光摄影,UseCase,LENS_SUITABLE_FOR,88,哈苏轻便中画幅标准定焦,"{""note"": ""哈苏轻便中画幅标准定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030578,lens_h_xcd45p,XCD 45mm F4 P,Lens,use_studio,商业棚拍,UseCase,LENS_SUITABLE_FOR,88,哈苏轻便中画幅标准定焦,"{""note"": ""哈苏轻便中画幅标准定焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847282,lens_h_xcd45p,XCD 45mm F4 P,Lens,brand_hasselblad,哈苏,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030577,lens_lux28,Summilux 28mm F1.7 ASPH,Lens,use_street,街拍扫街,UseCase,LENS_SUITABLE_FOR,88,徕卡Q系列固定镜头,"{""note"": ""徕卡Q系列固定镜头"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155196394164715825,lens_lux28,Summilux 28mm F1.7 ASPH,Lens,use_travel,旅行随拍,UseCase,LENS_SUITABLE_FOR,88,徕卡Q系列固定镜头,"{""note"": ""徕卡Q系列固定镜头"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847281,lens_lux28,Summilux 28mm F1.7 ASPH,Lens,brand_leica,徕卡,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030563,lens_n1430,NIKKOR Z 14-30mm f/4 S,Lens,use_landscape,风光摄影,UseCase,LENS_SUITABLE_FOR,88,风光超广角变焦,"{""note"": ""风光超广角变焦"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847267,lens_n1430,NIKKOR Z 14-30mm f/4 S,Lens,brand_nikon,尼康,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847067,lens_n1650,NIKKOR Z DX 16-50mm f/3.5-6.3 VR,Lens,brand_nikon,尼康,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152944594351030565,lens_n180600,NIKKOR Z 180-600mm f/5.6-6.3 VR,Lens,use_sports,体育生态摄影,UseCase,LENS_SUITABLE_FOR,88,生态体育热门长焦,"{""note"": ""生态体育热门长焦"", ""score"": 88}"
